review_id,label,user,ip,star,text
REVIEW118,-,USER119,IP111,1,红烧狮子头里吃出黑色塑胶袋。。。鸭王真牛。。大堂经理还说是小事情。。。去吃者，吃前先看一下在入嘴吧，谁知道还会吃出什么。。。
REVIEW119,-,USER120,IP112,2,以前吃到康師傅牛肉麵覺得很好吃，但最近去吃發現價格好像漲了，而且對於品質的維護也越來越差，牛肉不像過去那樣滑嫩有嚼勁，感覺性價比月來越低。
REVIEW120,+,USER121,IP113,5,今天没事，到鸭王去吃套餐，我可是经常去的。便宜嘛。而且还有烤鸭，我很喜欢的菜。两三个人吃就够了，而且吃的很好，平时人野不多，服务会更好。。。。。。。
REVIEW121,-,USER122,IP114,4,下午去吃，基本没什么人的，，扶梯也不开，晚上去油烟蛮大的！！
REVIEW122,-,USER123,IP115,2,文峰开了，上过月在中山公园龙之梦买过感觉还不错就排队了，排到我出炉一看，卖相跟中山公园不能比，表面全开裂的，估计什么少的关系，以后还是去其他店买
REVIEW123,-,USER124,IP116,4,我觉得这个赵骚鸡排的鸡排的味道还是非常的不错的，喜欢到赵骚鸡排来吃鸡排的啦~
REVIEW124,+,USER125,IP117,5,团购去的，一家三口，两盘肉很多的，蔬菜也很不错哦，非常好的一个团购，又加钱买了烧烤和电信，非常好的一家店，儿子也很喜欢。
REVIEW125,-,USER126,IP118,4,牛肉面算是这家店最好吃的了 味道和汤汁还有酱料什么的都很好 牛肉还蛮多的
REVIEW126,-,USER127,IP119,5,5月17日，金山莲花店妯娌老鸭粉丝馆盛大开业，金山石化区域又增添一市区的特色美食。 开业前三天，原价14的经典美味老鸭汤每位10元。 欢迎品尝！
REVIEW127,-,USER128,IP120,4,调料里的孜然酱赞一个 羊肉现在很便宜，免费的饮品也多了菊花茶和普洱，挺好的 味道的话几年前去是数一数二的，但是现在也许自己吃的多了，感觉一般
REVIEW128,-,USER129,IP121,5,味道很好，特别是他们的哈喝之梦，别的分店好像没得。一杯液体饮料4中口味。
REVIEW129,+,USER130,IP122,5,每次上完课之后，到中午这个时刻肚子都会很饿，听同学说大犇牛排店的牛排份量非常足，吃完之后，保证饱饱的，我就去吃了一下，感觉味道还不错，份量真的是超足的，价格也比较合理，非常的不错哦！
REVIEW130,-,USER131,IP123,5,去吃了一碗面、口味非常好、汤也好喝、面也好吃、环境不错、干净、服务态度相当好、服务员江想想服务态度不错。值得再去第二次！
REVIEW131,-,USER132,IP124,4,开在人民公园门口..地理位置自然不用说.. 一开始是同学推荐的..说他家的珍珠奶茶是结合了薡茶的茶和COCO的珍珠..于是当然要试试咯~ 结果真的很喜欢呢~不过貌似大家对它评价没那么高额..
REVIEW132,-,USER133,IP125,5,好！服务好！！！听到李宇春的歌！配好喝的饮料就是开心啊！！！！！！
REVIEW133,+,USER134,IP126,5,今天朋友的婚宴办在这，所以光临鸭王，已进来感觉就不错，点的菜也很好。有个牛头好大，看起来有点吓人，不过挺好吃的，烤鸭自然是极品了，一鸭三吃，气氛很浓，不错，最后大家都说不错，很满意，下次聚会再来。。。。
REVIEW134,-,USER135,IP25,4,对于我这个喜欢面食的人来说，他们家的面我比较喜欢吃的，汤头味道很浓，牛肉也挺多的，不是很老，味道刚好，肉质炖的挺可口的。而且服务也很好。
REVIEW135,-,USER136,IP127,1,我决定修改点评，因为在他家吃了几次，结果菜越来越少，服务员还强调理由说一直这么多，水煮牛肉第一次我打包的，3合一份，第二次变成2合，跟我说什么上次汤多所以三合，这次汤少所以两合，好，我信了，上次打包鱼香茄子，满满一盒，这次华丽丽的变成半盒了，还说什么一直就这么多，我cao，讲脏话了我要，还说什么就是这样的，我带你去厨房看，我要么看你的头。
REVIEW136,-,USER137,IP128,5,"崇明的红烧羊肉就是非常的好吃,特别是它家的,做的非常的地道.豆腐衣包子也非常的好吃.白斩鸡是选用当地散养的农家鸡,很嫩的."
REVIEW137,-,USER138,IP129,3,火车站接朋友，上车饺子下车面嘛……味道还是很不错的呢~环境也不错，挺干净的，就是分量有点略小啊……胃大的女女有点吃的不过瘾……
REVIEW138,+,USER139,IP130,5,今天约了朋友一起去吃饭还是选了他们家，我经常去他家最爱就是他家的黄焖鮰鱼，大盆四季豆，每次去这两道菜必点，今天去鮰鱼没了好失望
REVIEW139,-,USER140,IP131,4,来这个C多多喝喝东西也是还蛮不错的呢 平时的话就挺喜欢跟朋友一起到这个C多多来的 对这个C多多挺喜欢的啦
REVIEW140,+,USER141,IP132,5,很好吃 很好吃 很好吃 很好吃 很好吃 很好吃 很好吃 很好吃 很好吃 很好吃 很好吃 很好吃 很好吃 很好吃 很好吃 很好吃 很好吃 很好吃
REVIEW141,-,USER142,IP107,4,年前老板请客吃饭啊。。。好像很多馆子都放啦。。。后来老板提议来这里吃的说。。。 于是在那个“大”雪纷飞的日子。。我们一大帮子来到这里。。。 店里挂着很多奖状的说。。。鸭子的话作为主打当然有点的喽。。味道的话不错的说。。。 不过个人还是喜欢猪颈肉（有就必点－－。。。 在此再次感谢BOSS。。哈哈
REVIEW142,-,USER143,IP133,5,最爱这家的鹅肝和刺身拼盘。鹅肝真的很嫩，比以前吃的都好吃，特别香。还有刺身拼盘，造型很好看，东西也很多，是我最喜欢的一道菜。还有雪花肥牛寿，那个里面肉肉蛮多的还有热乎乎的汤，特别鲜美，味道比较清淡，老妈非常喜欢。总体来说这家店还是不错的，点赞~
REVIEW143,-,USER144,IP134,4,为什么这么好吃的东西点评的人这么少，可能针对的人群关系吧，这家狮子头真的很不错，见意可以多开几家分店。。
REVIEW144,+,USER145,IP135,5,第一次来这里，本来很没信心的，但看了人家的成品都很漂亮才犹豫着试一下，并没有想象的那么难，但是老师一直在旁边启发我，告诉我怎么画，很快我的作品完成了
REVIEW145,-,USER146,IP136,5,环境不错，有沙发，有屏风，互相不会干扰。 饮料很好喝  ，我挺喜欢喝柳橙汁的。这两天有空调可以吹 呆着不错 可而且晚上可以通宵的  还有两只猫咪 很可爱，在沙发上睡觉的时候，小猫咪很调皮，会跳到沙发上来的。 桌上有绘画本 可以留言噢，〜有人画的还不错诶  现在暑假也会开的  不过是11点 晚上还是可以通宵的啦  有电源 有舒服的沙发 蛮方便的啦〜 还有通宵老板还送茶的 上次喝的就是菊花茶 另外除了饮料应该都可以带的吧 我们中饭 晚饭就带过来吃的 还有老板很好 不过有点冷幽默==
REVIEW146,-,USER147,IP137,3,现在实体商场不好做。  大家挤破头做体验式。  然后，无限度在开开关关商户的折腾下，楼下也搞了个美食广场 囧。  下班无聊，逛了一圈。平时周一~周五12：55以后有八折优惠。  呃，看了看，里面其实没什么好吃的，没看到有亮点吸引我的...  就麻辣香锅啦、炸物啦、台湾小吃啦之类的...现在同质化的太严重了。  本来是冲着这里面新开的酸奶冰淇淋店去的，吃了以后觉得性价比差，不会再去了。  这个美食广场没吸引力...就这样...
REVIEW147,-,USER148,IP138,5,在人民广场附近，人很多，人气高！绿色温馨，看着心情就好，歇脚，休憩不错的选择哦！
REVIEW148,+,USER149,IP139,5,。0          体贴了了了了了了了了了了啦啦可口可乐了
REVIEW149,-,USER150,IP140,5,中午刚吃过，真材实料，确实不错，分量好足哦女孩子都吃不完，黑豆汤不错，中午能喝到一份这样的汤很满足呵呵，希望以后可以多点品种，最后赞一个他家的潮汕菜脯，很好吃，很鲜脆，其他地方倒从来没有吃到过。
REVIEW150,-,USER151,IP141,1,电话过去一个很凶的大叔接的 我问是不是面馆么很凶的跟我说 什么面馆 打错了 有必要那么凶吗我靠 心情立马变差
REVIEW151,-,USER152,IP142,3,在这家鸭王只吃过一次，是同事结婚的时候，味道说老实话真的比较一般啦，性价比不算高，服务还可以，至少提供免费停车的卷。
REVIEW152,-,USER153,IP143,1,团购来吃的，第一次吃鸡肉火锅，味道非常之奇怪，服务员态度好差，不冷不热的！团购中的羊肉不知道是什么肉做的，没有一点羊骚味，再也不会去了！！！
REVIEW153,+,USER154,IP144,5,芋贵人的大芋头很好吃！我跟我老公 还有老公的弟弟，都很喜欢，经常3-4个人过来点上好多好多回去吃！而且价格不算贵。
REVIEW154,-,USER155,IP145,3,同事聚会在这里聚过，大厅面积很大，但是 生意不算太好。烤鸭确实很赞，除了烤鸭以外的菜几乎没留下任何印象。
REVIEW155,+,USER156,IP35,5,又想吃那香香脆脆的鸭皮了，早上在那边吃的午饭，那烤鸭很香很脆的，其他菜也挺好，服务也到位。。很好很好，还会再去的。。嘻、、、
REVIEW156,+,USER157,IP146,5,每次去这家酒店吃饭，发现农家菜真的很抢手哦~~有几次点不到，真的有点小小的可惜！红烧小土豆，最爱耶！！！
REVIEW157,-,USER158,IP147,5,没什么好说的，虽然有点小贵，但是在上海，尤其在车站内，面条劲道，肉很烂且很香，大块的，汤也很浓郁物有所值！比机场的那家面店好吃多了！
REVIEW158,-,USER159,IP135,5,和朋友一起去体验了一下，教我们做杯子的师傅挺有耐心的，我们都是第一次去，没什么经验。他很有耐心的教我们，最后好不容易做好了，虽然不是很精致但毕竟是自己亲手做的，特别珍惜
REVIEW159,-,USER160,IP148,5,鸭掌、鸭翅、豆干外卖的， 不错； 鸭掌、鸭翅混合装12元，豆干5元。里面的菜没吃，不能作评价。
REVIEW160,-,USER161,IP149,5,在这里吃的套餐，一个牛肉汤底的小火锅，还有米饭，蔬菜，水果，饮料，还不错的，虽然每份的量都不是很大，不过吃完了也吃饱了那。看菜单知道这里晚上有自助的火锅，价格也不贵，东西也很多，什么时候有空来试试。
REVIEW161,+,USER162,IP90,5,因为没做功课，大家推荐的招牌菜居然一个没点，晕~不过其他的菜也很不错，招牌菜留着下次再去吃~
REVIEW162,-,USER163,IP150,3,环境好差的地方呀。。。。。以前一直没觉得怎样，这里服务员超级没耐性，反正五楼也没几家大点的饭店，服务员不怕没客人，各种不理你和各种不耐烦，多问几句就跑去做别的事情了。很奇怪的赶脚。竟然还开了那么多年。
REVIEW163,-,USER164,IP151,5,随便逛到这里就来吃饭了，看到菜单还提供有海鲜自助火锅，内容很丰富，价格也不贵，就点了试试了。汤底要了药膳汤底，喝了一碗，很补人的样子。海鲜的品种虽然不是很多，不过梭子蟹，大虾，鱼丸，贡丸这一类的都有的，毕竟价格也是放在哪里的。牛肉也够嫩的，配菜也很多，算是不错的一顿。
REVIEW164,-,USER165,IP152,4,上周带小孩开车去海湾路过这家，环境很好服务也热情，菜看上去都蛮新鲜卖相不错，红烧肉很酥很香很入味，只是觉得价格有点小贵，毕竟是这么偏的市郊了
REVIEW165,-,USER166,IP153,5,真的超喜欢这家店，店面整洁，口感纯正，又好吃又实惠，去过一次还想再去，支持支持大力支持啊
REVIEW166,+,USER167,IP154,5,好吃。。。。..........................
REVIEW167,-,USER168,IP155,2,环境还凑合，面味道一般。总之，不知道为啥能卖这么贵，一般不会主动来第二次。
REVIEW168,+,USER169,IP69,1,xxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
REVIEW169,-,USER170,IP156,4,实惠好吃！  叫了牛鸡双拼，本来以为会小一点，结果原来和我朋友点的单份牛排里的牛排一样大挖，增开心～ 牛排很好吃，没有淀粉，真的是实打实的牛排～  大概是因为刚刚开，老板都是自己干活的，服务态度也很好。  环境是大时代差不多的，公用的餐厅，空调也不是很足，不过老板说商场会来修理。
REVIEW170,+,USER171,IP135,5,挺喜欢这家店的 挺不错的哪 是和朋友一起来这家店的 想自己制作一些陶艺的手工艺品，虽然画画的功底不好，但是老师指导的很到位。 这样子的话也就比较有纪念意义
REVIEW171,-,USER172,IP157,1,刚开的时候觉得环境很不错，就买了个提拉米苏吃，结果失望不是一点点。太难吃了！价钱也贵。就觉得东西和价钱不是一个档次上的，有点坑人。后来再也没去过！
REVIEW172,-,USER173,IP158,3,面如果不谈性价比的话还是感觉真材实料的，宣传单上说两分半出餐，我约莫估计了一下是不止的。还有就是空调没开，大多数客人吃得汗流浃背。
REVIEW173,+,USER174,IP159,5,强烈推荐他们家的“红烧酸菜牛腩粉”，超好吃的，而且量又足，最关键是便宜。最适合我们这种上班族了，所以我经常会跟同事们过来吃饭。
